#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2021 03 29 03 15 00 1 2747.284
2021 03 29 03 30 00 1 2747.401
2021 03 29 03 45 00 1 2747.513
2021 03 29 04 00 00 1 2747.613
2021 03 29 04 15 00 1 2747.706
2021 03 29 04 30 00 1 2747.783
2021 03 29 04 45 00 1 2747.849
2021 03 29 05 00 00 1 2747.901
2021 03 29 05 15 00 1 2747.938
2021 03 29 05 30 00 1 2747.958
2021 03 29 05 45 00 1 2747.963
2021 03 29 06 00 00 1 2747.954
2021 03 29 06 15 00 1 2747.928
2021 03 29 06 30 00 1 2747.887
2021 03 29 06 45 00 1 2747.834
2021 03 29 07 00 00 1 2747.768
2021 03 29 07 15 00 1 2747.689
2021 03 29 07 30 00 1 2747.599
2021 03 29 07 45 00 1 2747.500
2021 03 29 08 00 00 1 2747.392
2021 03 29 08 15 00 1 2747.280
2021 03 29 08 30 00 1 2747.162
2021 03 29 08 45 00 1 2747.042
2021 03 29 09 00 00 1 2746.921
2021 03 29 09 15 00 1 2746.801
2021 03 29 09 30 00 1 2746.685
2021 03 29 09 45 00 1 2746.575
2021 03 29 10 00 00 1 2746.474
2021 03 29 10 15 00 1 2746.379
2021 03 29 10 30 00 1 2746.298
2021 03 29 10 45 00 1 2746.227
2021 03 29 11 00 00 1 2746.172
2021 03 29 11 15 00 1 2746.132
2021 03 29 11 30 00 1 2746.108
2021 03 29 11 45 00 1 2746.099
2021 03 29 12 00 00 1 2746.106
2021 03 29 12 15 00 1 2746.129
2021 03 29 12 30 00 1 2746.170
2021 03 29 12 45 00 1 2746.225
2021 03 29 13 00 00 1 2746.294
2021 03 29 13 15 00 1 2746.375
2021 03 29 13 30 00 1 2746.466
2021 03 29 13 45 00 1 2746.569
2021 03 29 14 00 00 1 2746.681
2021 03 29 14 15 00 1 2746.803
2021 03 29 14 30 00 1 2746.930
2021 03 29 14 45 00 1 2747.061
2021 03 29 15 00 00 1 2747.190
2021 03 29 15 15 00 1 2747.317
2021 03 29 15 30 00 1 2747.446
2021 03 29 15 45 00 1 2747.567
2021 03 29 16 00 00 1 2747.679
2021 03 29 16 15 00 1 2747.786
2021 03 29 16 30 00 1 2747.880
2021 03 29 16 45 00 1 2747.960
2021 03 29 17 00 00 1 2748.025
2021 03 29 17 15 00 1 2748.076
2021 03 29 17 30 00 1 2748.109
2021 03 29 17 45 00 1 2748.124
2021 03 29 18 00 00 1 2748.122
2021 03 29 18 15 00 1 2748.104
2021 03 29 18 30 00 1 2748.070
2021 03 29 18 45 00 1 2748.018
2021 03 29 19 00 00 1 2747.953
2021 03 29 19 15 00 1 2747.871
2021 03 29 19 30 00 1 2747.775
2021 03 29 19 45 00 1 2747.667
2021 03 29 20 00 00 1 2747.550
2021 03 29 20 15 00 1 2747.420
2021 03 29 20 30 00 1 2747.285
2021 03 29 20 45 00 1 2747.144
2021 03 29 21 00 00 1 2747.001
2021 03 29 21 15 00 1 2746.854
2021 03 29 21 30 00 1 2746.710
2021 03 29 21 45 00 1 2746.570
