#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2020 01 05 01 15 00 1 5632.548
2020 01 05 01 30 00 1 5632.544
2020 01 05 01 45 00 1 5632.548
2020 01 05 02 00 00 1 5632.554
2020 01 05 02 15 00 1 5632.564
2020 01 05 02 30 00 1 5632.575
2020 01 05 02 45 00 1 5632.592
2020 01 05 03 00 00 1 5632.615
2020 01 05 03 15 00 1 5632.641
2020 01 05 03 30 00 1 5632.669
2020 01 05 03 45 00 1 5632.699
2020 01 05 04 00 00 1 5632.735
2020 01 05 04 15 00 1 5632.773
2020 01 05 04 30 00 1 5632.813
2020 01 05 04 45 00 1 5632.853
2020 01 05 05 00 00 1 5632.889
2020 01 05 05 15 00 1 5632.929
2020 01 05 05 30 00 1 5632.967
2020 01 05 05 45 00 1 5633.005
2020 01 05 06 00 00 1 5633.042
2020 01 05 06 15 00 1 5633.077
2020 01 05 06 30 00 1 5633.107
2020 01 05 06 45 00 1 5633.137
2020 01 05 07 00 00 1 5633.161
2020 01 05 07 15 00 1 5633.185
2020 01 05 07 30 00 1 5633.206
2020 01 05 07 45 00 1 5633.223
2020 01 05 08 00 00 1 5633.234
2020 01 05 08 15 00 1 5633.244
2020 01 05 08 30 00 1 5633.251
2020 01 05 08 45 00 1 5633.251
2020 01 05 09 00 00 1 5633.249
2020 01 05 09 15 00 1 5633.242
2020 01 05 09 30 00 1 5633.236
2020 01 05 09 45 00 1 5633.225
2020 01 05 10 00 00 1 5633.206
2020 01 05 10 15 00 1 5633.183
2020 01 05 10 30 00 1 5633.162
2020 01 05 10 45 00 1 5633.141
2020 01 05 11 00 00 1 5633.111
2020 01 05 11 15 00 1 5633.081
2020 01 05 11 30 00 1 5633.051
2020 01 05 11 45 00 1 5633.018
2020 01 05 12 00 00 1 5632.984
2020 01 05 12 15 00 1 5632.949
2020 01 05 12 30 00 1 5632.914
2020 01 05 12 45 00 1 5632.879
2020 01 05 13 00 00 1 5632.846
2020 01 05 13 15 00 1 5632.817
2020 01 05 13 30 00 1 5632.784
2020 01 05 13 45 00 1 5632.754
2020 01 05 14 00 00 1 5632.724
2020 01 05 14 15 00 1 5632.698
2020 01 05 14 30 00 1 5632.676
2020 01 05 14 45 00 1 5632.658
2020 01 05 15 00 00 1 5632.639
2020 01 05 15 15 00 1 5632.625
2020 01 05 15 30 00 1 5632.612
2020 01 05 15 45 00 1 5632.602
2020 01 05 16 00 00 1 5632.599
2020 01 05 16 15 00 1 5632.596
2020 01 05 16 30 00 1 5632.597
2020 01 05 16 45 00 1 5632.601
2020 01 05 17 00 00 1 5632.610
2020 01 05 17 15 00 1 5632.621
2020 01 05 17 30 00 1 5632.632
2020 01 05 17 45 00 1 5632.647
2020 01 05 18 00 00 1 5632.659
2020 01 05 18 15 00 1 5632.674
2020 01 05 18 30 00 1 5632.690
2020 01 05 18 45 00 1 5632.706
2020 01 05 19 00 00 1 5632.722
2020 01 05 19 15 00 1 5632.736
2020 01 05 19 30 00 1 5632.751
2020 01 05 19 45 00 1 5632.763
2020 01 05 20 00 00 1 5632.775
2020 01 05 20 15 00 1 5632.785
2020 01 05 20 30 00 1 5632.794
2020 01 05 20 45 00 1 5632.801
2020 01 05 21 00 00 1 5632.806
2020 01 05 21 15 00 1 5632.810
2020 01 05 21 30 00 1 5632.810
2020 01 05 21 45 00 1 5632.810
2020 01 05 22 00 00 1 5632.808
2020 01 05 22 15 00 1 5632.802
2020 01 05 22 30 00 1 5632.796
2020 01 05 22 45 00 1 5632.786
2020 01 05 23 00 00 1 5632.777
2020 01 05 23 15 00 1 5632.765
2020 01 05 23 30 00 1 5632.753
2020 01 05 23 45 00 1 5632.740
2020 01 06 00 00 00 1 5632.725
2020 01 06 00 15 00 1 5632.712
