station_id,ds_m_d,yhat,yhat_lower,yhat_upper,WTMP_pred,WTMP_pred_lower,WTMP_pred_upper
SanFrancisco_46213,05-22,2.7498336365398646,1.6506055565205437,3.925641434047503,11.181168700005934,8.889631990602142,13.384423668535673
SanFrancisco_46213,05-23,2.806481773702305,1.6903518089108367,3.902529860569213,11.217038498781829,8.87940284057572,13.56828309373921
SanFrancisco_46213,05-24,2.845338009454849,1.719098965902035,3.99211406786921,11.10222527191279,8.82837967510519,13.4250522587807
SanFrancisco_46213,05-25,2.7248414320538705,1.5448176168375898,4.013748595510415,11.05062173186641,8.819028995870072,13.190626842640388
SanFrancisco_46213,05-26,2.6996806875251673,1.5904679592749695,3.8472793160777607,11.054513089736476,8.86995537886772,13.239091714908971
SanFrancisco_46213,05-27,2.7561198491453744,1.589835571895823,3.9236010012860696,10.998194250322909,8.796163203684939,13.266742800737676
SanFrancisco_46213,05-28,2.896200875842201,1.7523128848087226,4.098758200075828,10.981547285691185,8.924776619494805,13.220666238588416
SanFrancisco_46213,05-29,2.98456243759002,1.8041205217576517,4.176510558497202,11.072141971068072,8.803636083511307,13.405167698825558
SanFrancisco_46213,05-30,2.993187166719906,1.854778516530793,4.124923502325522,11.133479773730562,8.879266633023716,13.269799370501174
SanFrancisco_46213,05-31,3.009373305280612,1.8995222395214508,4.294053408038595,11.047606107100664,8.859792960852415,13.420539336967057
SanFrancisco_46213,06-01,2.904392660330955,1.7396989458211678,4.090366861457533,11.028089911232096,8.70076456345292,13.217449540956533
SanFrancisco_46213,06-02,2.8678544609783567,1.6939724232689881,4.066120547790872,11.066822538798666,8.696703773209926,13.255781853780416
SanFrancisco_46213,06-03,2.859950017165799,1.7496818553408653,3.9668514209222114,11.047636300084845,8.883881057849544,13.301935382972378
SanFrancisco_46213,06-04,2.9086484586817356,1.735872377871332,3.996701836401622,11.069884902104928,8.82531243143504,13.228924401972593
SanFrancisco_46213,06-05,2.9824979936718004,1.8154955497095346,4.1592779769915005,11.200548675546365,8.844096123220952,13.320650389042429
SanFrancisco_46213,06-06,2.9365910188542608,1.7845093100063598,4.023267828710545,11.302485046843984,8.911776694209694,13.45319652182392
SanFrancisco_46213,06-07,2.767354356988093,1.6103323903762201,4.008479836904326,11.257049085233437,8.901484959123989,13.475654705273117
SanFrancisco_46213,06-08,2.7358729014271685,1.631652699492268,3.8957355680672094,11.277083150070286,9.23468320229756,13.389000013989651
SanFrancisco_46213,06-09,2.642168414995654,1.5267331095032317,3.84940814194881,11.353727525102062,9.119023275188626,13.613293661555872
SanFrancisco_46213,06-10,2.745368667049242,1.5182081348572658,3.947172006339592,11.37005224288931,9.096383584413962,13.560581996699801
SanFrancisco_46213,06-11,2.8008161508487834,1.7073051291594157,3.940404571370948,11.424652126827203,9.12814981970295,13.739280527062828
